Ver. 2010.09,unit,Town,Lat. ,Long. ,Trees,Beech,Maples,Birches,Ashs,Hemlock,Basswood,Elms,Pines,Hickories,Spruces,Fir,Cedar,Oaks,Chestnut,Ironwoods,Poplars,Tamarack,Cherries,Chamae'is,Nyssa,Juglans ,Buttonwood,Liriodendron ,Magnolia
ME,%,Waterville/Winslow/Fairfield/Clinton,44.61,-69.63,51,0.098039216,0.078431373,0.137254902,0.078431373,0.254901961,0.019607843,0,0.058823529,0,0.117647059,0,0.019607843,0.098039216,0,0,0,0,0.019607843,0,0,0.019607843,0,0,0
ME,%,Lee Plt (Monroe),44.61,-69.05,85,0.164705882,0.070588235,0.270588235,0.035294118,0.247058824,0.047058824,0.011764706,0,0,0.094117647,0.011764706,0.023529412,0.011764706,0,0,0,0,0,0,0,0,0,0,0
ME,%,T8/T9 (Hancock),44.61,-68.31,58,0.155172414,0.051724138,0.103448276,0,0.034482759,0.017241379,0,0.086206897,0,0.293103448,0.017241379,0.103448276,0,0,0,0.103448276,0,0,0,0,0,0,0,0
ME,%,Jackson (Washington Plt) & Lincoln Plt (Thorndike),44.6,-69.2,114,0.333333333,0.157894737,0.078947368,0,0.201754386,0.043859649,0.00877193,0.00877193,0,0.149122807,0.00877193,0.00877193,0,0,0,0,0,0,0,0,0,0,0,0
ME,%,Orland composite,44.57,-68.69,156,0.275641026,0.051282051,0.096153846,0.006410256,0.153846154,0.006410256,0,0.121794872,0,0.198717949,0.032051282,0.006410256,0.025641026,0,0.006410256,0.012820513,0,0,0,0,0,0,0,0
ME,%,Ellsworth (Dedham) composite ,44.56,-68.49,278,0.320143885,0.068345324,0.143884892,0.014388489,0.169064748,0,0,0.017985612,0,0.194244604,0.017985612,0.043165468,0.003597122,0,0,0,0,0,0,0,0,0,0,0
ME,%,New Pennycook (Rumford)--all incomplete ,44.54214,-70.622741,887,0.282976325,0.153325817,0.136414882,0.025930101,0.14205186,0.014656144,0.012401353,0.049605411,0,0.091319053,0.012401353,0,0.040586246,0,0.011273957,0.022547914,0,0.002254791,0,0,0,0,0,0
ME,%,Sullivan (composite),44.53,-68.16,172,0.01744186,0.01744186,0.081395349,0,0.081395349,0,0,0.139534884,0,0.418604651,0.156976744,0.040697674,0.034883721,0,0,0.011627907,0,0,0,0,0,0,0,0
ME,%,Prospect (Stockton/Searsport/old Frankfort) composite,44.52,-68.89,314,0.229299363,0.066878981,0.159235669,0.035031847,0.098726115,0,0,0.041401274,0,0.261146497,0.070063694,0.015923567,0.003184713,0,0,0.015923567,0,0,0,0,0,0,0,0
ME,%,Knox,44.518,-69.215,76,0.289473684,0.118421053,0.078947368,0.026315789,0.276315789,0,0.013157895,0.065789474,0,0.092105263,0.026315789,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0
ME,%,Surry composite,44.5,-68.54,100,0.07,0.09,0.13,0,0.04,0,0,0.14,0,0.35,0.09,0.01,0.07,0,0,0.01,0,0,0,0,0,0,0,0
ME,%,"North of Belfast (Waldo, Swansville,Monroe, Brooks)",44.49,-69.06,144,0.354166667,0.097222222,0.138888889,0.006944444,0.145833333,0.013888889,0,0.034722222,0,0.152777778,0.027777778,0.006944444,0.006944444,0,0.006944444,0,0,0,0,0,0,0,0,0
NH,%,Lancaster,44.473,-71.56,63,0.174603175,0.253968254,0.079365079,0.031746032,0.047619048,0,0.015873016,0.031746032,0,0.285714286,0.063492063,0,0,0,0,0,0,0.015873016,0,0,0,0,0,0
ME,%,Penobscot composite,44.46,-68.75,93,0,0.075268817,0.161290323,0.043010753,0.107526882,0,0,0.086021505,0,0.279569892,0.043010753,0.053763441,0.096774194,0,0.021505376,0.032258065,0,0,0,0,0,0,0,0
ME,%,Belfast  composite,44.44,-69.04,289,0.065743945,0.083044983,0.235294118,0.034602076,0.08650519,0,0.003460208,0.01384083,0,0.256055363,0.131487889,0.01384083,0.044982699,0,0,0.003460208,0,0,0,0,0,0,0,0
ME,%,Montville (Davistown),44.44,-69.28,235,0.30212766,0.14893617,0.114893617,0.021276596,0.191489362,0,0.004255319,0.025531915,0,0.14893617,0.004255319,0.008510638,0.008510638,0,0.004255319,0.004255319,0,0.004255319,0,0,0,0,0,0
ME,%,"Vassalborough (Vassalborough, Sidney)",44.43,-69.67,72,0.277777778,0.111111111,0.069444444,0.013888889,0.097222222,0.013888889,0,0.069444444,0,0.041666667,0.013888889,0.013888889,0.236111111,0,0,0,0,0.013888889,0,0,0.027777778,0,0,0
ME,%,Livermore composite,44.42,-70.19,201,0.28358209,0.074626866,0.069651741,0.029850746,0.303482587,0.009950249,0.014925373,0.039800995,0,0.059701493,0.014925373,0,0.044776119,0,0.019900498,0.024875622,0,0,0,0,0,0,0,0
ME,%,Blue Hill s.l. (Brooksville/Cape Rosier/Brooklin/Sedgwick/Blue Hill/Trenton/Lemoine) composite,44.42,-68.54,86,0.011627907,0.151162791,0.058139535,0,0.034883721,0,0,0.162790698,0,0.348837209,0.081395349,0.046511628,0.093023256,0,0,0.011627907,0,0,0,0,0,0,0,0
ME,%,Palmero,44.3937,-69.4416,116,0.318965517,0.112068966,0.155172414,0.043103448,0.198275862,0.00862069,0.00862069,0.00862069,0,0.129310345,0,0,0,0,0,0,0,0.00862069,0,0,0,0,0,0
ME,%,"Greene Plt (Searsmont, Belmont, Morrill)",44.39,-69.18,96,0.229166667,0.072916667,0.1875,0.0625,0.239583333,0,0.020833333,0.020833333,0,0.125,0.010416667,0,0.010416667,0,0,0.020833333,0,0,0,0,0,0,0,0
ME,%,"Woodstock (Gorham Acad. G., 2&3)",44.3892,-70.5914,58,0.120689655,0.120689655,0.206896552,0,0.310344828,0.017241379,0,0.034482759,0,0.172413793,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0
ME,%,Mt. Desert composite,44.36,-68.28,171,0.011695906,0.064327485,0.169590643,0.005847953,0.023391813,0,0,0.187134503,0,0.315789474,0.099415205,0.023391813,0.052631579,0,0,0.046783626,0,0,0,0,0,0,0,0
ME,%,"Northport-Ducktrap (Lincolnville, New Cannan)",44.33,-69.04,199,0.090452261,0.075376884,0.180904523,0.045226131,0.226130653,0,0,0.060301508,0,0.221105528,0.060301508,0.005025126,0.020100503,0,0,0,0,0.005025126,0,0,0,0,0,0
ME,%,Appleton-Liberty ,44.32,-69.29,323,0.303405573,0.077399381,0.058823529,0.024767802,0.226006192,0,0.00619195,0.043343653,0,0.213622291,0.024767802,0.003095975,0.00619195,0,0,0,0,0.00619195,0,0.003095975,0,0,0,0
ME,%,"Islesborough (Long Island, Islandport) composite",44.31,-68.91,109,0.036697248,0.064220183,0.339449541,0.009174312,0.064220183,0,0,0.027522936,0,0.330275229,0.018348624,0.055045872,0.036697248,0,0.009174312,0,0,0,0,0,0,0,0,0
NH,%,Bethlehem,44.2817,-71.6917,68,0.117647059,0.058823529,0.220588235,0,0.014705882,0,0,0,0,0.470588235,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,%,Paris,44.28,-70.51,50,0.3,0.12,0.1,0.02,0.18,0,0,0.06,0,0.2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
NH,%,Crawford vic.,44.2767,-71.4083,76,0.039473684,0.092105263,0.25,0,0.105263158,0.013157895,0,0,0,0.381578947,0.105263158,0,0,0,0,0,0.013157895,0,0,0,0,0,0,0
ME,%,Hallowell/Pittston/Gardiner/Smithtown/Augusta,44.26,-69.76,96,0.239583333,0.0625,0.083333333,0.03125,0.1875,0.020833333,0.010416667,0.09375,0,0.03125,0,0,0.21875,0,0,0.010416667,0,0.010416667,0,0,0,0,0,0
ME,%,"Norway (Rustfield, Cummings)",44.2258,-70.6071,100,0.23,0.22,0.08,0.02,0.17,0,0,0.08,0,0.02,0,0.05,0.09,0,0.01,0.01,0,0.01,0,0,0,0,0,0
ME,%,Camden,44.22,-69.15,63,0.031746032,0.158730159,0.174603175,0.015873016,0.063492063,0,0,0.158730159,0,0.079365079,0.063492063,0.047619048,0.142857143,0,0,0.031746032,0,0,0,0,0,0,0,0
ME,%,"Union (Sterlington, Taylortown)",44.22,-69.29,50,0.16,0.22,0.02,0.06,0.18,0,0,0.04,0,0.12,0,0,0.16,0,0,0.04,0,0,0,0,0,0,0,0
ME,%,Waterford,44.1997,-70.7258,57,0.263157895,0.087719298,0.070175439,0.01754386,0.263157895,0,0,0.070175439,0,0.157894737,0.01754386,0,0.035087719,0,0.01754386,0,0,0,0,0,0,0,0,0
NH,%,Jackson/Chatham,44.19,-71.13,57,0.456140351,0.157894737,0.157894737,0.01754386,0.122807018,0,0,0.035087719,0,0.01754386,0,0,0,0,0.01754386,0.01754386,0,0,0,0,0,0,0,0
ME,%,Warren (Upper Town),44.14,-69.23,126,0.055555556,0.142857143,0.134920635,0.126984127,0.071428571,0,0,0.103174603,0,0.134920635,0.047619048,0,0.182539683,0,0,0,0,0,0,0,0,0,0,0
ME,%,"Waldoborough (Broad Bay, Muscongus -Medomack-River, E of Dammariscotta Riv. Walpole, Nobleboro) ",44.1087,-69.3912,174,0.08045977,0.137931034,0.109195402,0.045977011,0.166666667,0,0,0.109195402,0,0.132183908,0.086206897,0,0.08045977,0,0,0.017241379,0,0,0,0,0,0.005747126,0,0
NH,%,Fran/Lincoln/ThGore,44.1,-71.66,108,0.111111111,0.037037037,0.277777778,0,0.046296296,0,0,0.009259259,0,0.388888889,0.12962963,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,%,"Thomaston (Owl's Head, Rockland)",44.1,-69.14,98,0.030612245,0.081632653,0.193877551,0.040816327,0.010204082,0,0.020408163,0.132653061,0,0.275510204,0.081632653,0,0.112244898,0,0,0,0,0,0,0,0,0,0,0
ME,%,"Vinalhaven (Fox Is, North Haven)",44.09,-68.86,231,0.021645022,0.103896104,0.164502165,0,0.060606061,0,0,0.051948052,0,0.402597403,0.181818182,0,0.012987013,0,0,0,0,0,0,0,0,0,0,0
ME,%,"Pownalborough (E of Sheepscot Ri., Dresden, Alna-upper town, Wiscasset)",44.0693,-69.6881,186,0.091397849,0.048387097,0.086021505,0.016129032,0.182795699,0,0.005376344,0.225806452,0,0.091397849,0.005376344,0,0.23655914,0,0,0.010752688,0,0,0,0,0,0,0,0
ME,%,Bakerstown 1st div=Auburn/Minot,44.068,-70.305,222,0.283783784,0.193693694,0.018018018,0.013513514,0.144144144,0.004504505,0.004504505,0.121621622,0,0.126126126,0.022522523,0,0.058558559,0,0,0.009009009,0,0,0,0,0,0,0,0
ME,%,Fryeburg (Pequawket) ,44.0541,-70.9425,317,0.082018927,0.205047319,0.056782334,0.034700315,0.085173502,0.009463722,0.022082019,0.19873817,0,0.047318612,0.003154574,0,0.195583596,0,0,0.059936909,0,0,0,0,0,0,0,0
ME,%,"Newcastle (W/ Sheepscot Riv., Dartmouth, Newcastle,) ",44.0517,-69.5714,151,0.072847682,0.052980132,0.099337748,0.006622517,0.17218543,0,0.006622517,0.258278146,0,0.059602649,0,0.006622517,0.225165563,0,0,0.01986755,0,0.01986755,0,0,0,0,0,0
ME,%,Bridgeton,44.0428,-70.6871,268,0.305970149,0.194029851,0.078358209,0.007462687,0.134328358,0,0,0.078358209,0,0.082089552,0,0,0.082089552,0,0.007462687,0.02238806,0,0,0,0.003731343,0,0,0,0
NH,%,Bartlett/Albany,44.04,-71.2433,159,0.383647799,0.031446541,0.132075472,0,0.20754717,0.012578616,0.006289308,0.044025157,0,0.113207547,0.012578616,0,0.025157233,0,0.025157233,0.006289308,0,0,0,0,0,0,0,0
ME,%,Poland (Bakerstown) ,44.039,-70.397,90,0.066666667,0.088888889,0.055555556,0.044444444,0.011111111,0,0,0.244444444,0,0.011111111,0,0,0.366666667,0,0.011111111,0.1,0,0,0,0,0,0,0,0
NH,%,Benton,44.0383,-71.8767,159,0.289308176,0.125786164,0.270440252,0.012578616,0.025157233,0,0,0,0,0.232704403,0.037735849,0,0,0,0.006289308,0,0,0,0,0,0,0,0,0
ME,%,"St. George (Warren, Uptown, Cushing, Rockland, Owls Head, St. George, Fox-Vinalhaven) ",44.0277,-69.2199,58,0.017241379,0.051724138,0.103448276,0.017241379,0.034482759,0,0,0.086206897,0,0.379310345,0.120689655,0,0.189655172,0,0,0,0,0,0,0,0,0,0,0
NH,%,Conway,44.0183,-71.0717,588,0.195578231,0.085034014,0.047619048,0.015306122,0.117346939,0,0.003401361,0.295918367,0,0.120748299,0,0,0.078231293,0,0,0.039115646,0,0.00170068,0,0,0,0,0,0
NH,%,Peeling,44,-71.73,216,0.268518519,0.060185185,0.12037037,0,0.078703704,0,0,0,0,0.388888889,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0
ME,%,"Edgecomb (Freetown, Westport, Jemerysquam Is.) ",43.9693,-69.6297,99,0.080808081,0.04040404,0.050505051,0.02020202,0.202020202,0,0,0.212121212,0,0.333333333,0,0,0.01010101,0,0,0.050505051,0,0,0,0,0,0,0,0
ME,%,New Gloucester,43.969,-70.2812,246,0.162601626,0.158536585,0.113821138,0.040650407,0.333333333,0.016260163,0.008130081,0.028455285,0,0.089430894,0.028455285,0,0.004065041,0,0.012195122,0.004065041,0,0,0,0,0,0,0,0
ME,%,Topsham,43.96,-69.97,54,0.203703704,0.092592593,0.092592593,0.018518519,0.074074074,0.018518519,0.037037037,0.148148148,0,0.148148148,0.055555556,0,0.092592593,0,0,0,0,0,0,0,0,0,0,0
ME,%,Raymond ,43.96,-70.48,64,0.1875,0.140625,0.140625,0.015625,0.25,0,0,0.15625,0,0,0,0,0.0625,0,0.015625,0.03125,0,0,0,0,0,0,0,0
ME,%,Nequasset (Woolwich),43.96,-69.79,179,0.05027933,0.134078212,0.039106145,0.033519553,0.17877095,0,0,0.201117318,0,0.072625698,0.022346369,0.011173184,0.245810056,0,0,0.011173184,0,0,0,0,0,0,0,0
ME,%,"Bristol  (Bristol, Muscongus, Bremen, Pemequid, Dammariscotta, Greenland)",43.9508,-69.4973,396,0.015151515,0.123737374,0.131313131,0.01010101,0.108585859,0.005050505,0,0.118686869,0,0.21969697,0.022727273,0,0.227272727,0,0,0.015151515,0,0.002525253,0,0,0,0,0,0
ME,%,Brownfield-Porterfield combi,43.93,-70.88,275,0.112727273,0.185454545,0.047272727,0.029090909,0.116363636,0.003636364,0.007272727,0.28,0,0.032727273,0.010909091,0,0.123636364,0,0.010909091,0.036363636,0,0,0,0,0,0,0,0
NH,%,Orford,43.905,-72.0817,145,0.296551724,0.117241379,0.082758621,0.027586207,0.186206897,0.013793103,0,0.013793103,0,0.179310345,0.006896552,0,0.006896552,0,0.027586207,0.034482759,0,0,0,0,0.006896552,0,0,0
ME,%,New Boston (Gray),43.8859,-70.353,76,0.25,0.065789474,0.065789474,0.039473684,0.171052632,0,0,0.092105263,0,0.078947368,0.052631579,0,0.052631579,0,0.013157895,0.118421053,0,0,0,0,0,0,0,0
ME,%,"Boothbay (Townsend, Boothbay, Cape Neewagen, Southport) ",43.865,-69.6307,307,0.026058632,0.110749186,0.09771987,0.006514658,0.127035831,0,0,0.169381107,0,0.309446254,0.013029316,0,0.110749186,0,0,0.029315961,0,0,0,0,0,0,0,0
ME,%,"Georgetown (Woolwich, Bath, Philipsburg, Kenebec, Arrowsic, Long Reach, Parkers Is) ",43.8464,-69.7886,184,0.070652174,0.048913043,0.086956522,0,0.119565217,0,0,0.184782609,0,0.27173913,0.016304348,0.005434783,0.179347826,0,0,0.005434783,0,0.010869565,0,0,0,0,0,0
ME,%,North Yarmouth ,43.8433,-70.1763,374,0.184491979,0.114973262,0.101604278,0.021390374,0.251336898,0.005347594,0.002673797,0.042780749,0.002673797,0.152406417,0.018716578,0,0.069518717,0.005347594,0.021390374,0.002673797,0,0,0,0,0,0,0,0
NH,%,Rumney,43.84,-71.81,572,0.325174825,0.062937063,0.083916084,0.022727273,0.171328671,0.005244755,0.008741259,0.02972028,0,0.22027972,0.019230769,0,0.027972028,0,0.001748252,0,0,0.001748252,0,0,0.008741259,0.003496503,0,0
NH,%,Campton,43.82,-71.65,476,0.327731092,0.107142857,0.052521008,0.029411765,0.214285714,0.012605042,0.00210084,0.050420168,0,0.159663866,0.004201681,0,0.018907563,0,0.00210084,0,0,0.006302521,0,0,0.008403361,0,0,0
NH,%,Dorchester,43.77,-71.98,180,0.333333333,0.072222222,0.127777778,0,0.088888889,0,0.005555556,0,0,0.311111111,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,%,Holderness (& Ashland),43.74,-71.5883,267,0.161048689,0.116104869,0.101123596,0.02247191,0.097378277,0.003745318,0,0.086142322,0,0.007490637,0,0,0.382022472,0,0.007490637,0.011235955,0,0,0,0.003745318,0,0,0,0
NH,%,Effingham,43.74,-71.1,180,0.205555556,0.066666667,0.038888889,0,0.094444444,0,0,0.355555556,0,0.072222222,0.005555556,0,0.116666667,0,0,0.044444444,0,0,0,0,0,0,0,0
NH,%,Cockermouth,43.74,-71.86,52,0.480769231,0.019230769,0.019230769,0,0.230769231,0.019230769,0.019230769,0,0,0.173076923,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,%,Plymouth,43.7374,-71.72766,149,0.375838926,0.161073826,0.033557047,0.020134228,0.147651007,0.006711409,0.060402685,0.040268456,0,0.060402685,0,0,0.067114094,0,0,0.006711409,0,0,0,0,0.020134228,0,0,0
NH,%,Hanover,43.71,-72.21,472,0.38559322,0.156779661,0.052966102,0.031779661,0.222457627,0.048728814,0.016949153,0.019067797,0,0.031779661,0.002118644,0,0.008474576,0,0.012711864,0.004237288,0,0,0,0,0.006355932,0,0,0
ME,%,Falmouth all,43.695,-70.2987,594,0.018518519,0.097643098,0.063973064,0.04040404,0.079124579,0,0.008417508,0.227272727,0.003367003,0.021885522,0.008417508,0,0.378787879,0,0.005050505,0.025252525,0.006734007,0.003367003,0,0.001683502,0,0,0,0
ME,%,Buxton (Narragansett #1),43.65,-70.54,167,0.155688623,0.185628743,0.047904192,0.053892216,0.113772455,0.005988024,0.011976048,0.131736527,0,0.02994012,0.017964072,0,0.161676647,0,0.011976048,0.05988024,0,0,0,0,0,0,0,0
NH,%,Lebanon,43.6433,-72.2617,535,0.287850467,0.110280374,0.056074766,0.035514019,0.244859813,0.035514019,0.024299065,0.138317757,0,0.003738318,0,0,0.041121495,0,0,0.001869159,0,0.003738318,0,0.007476636,0.007476636,0.001869159,0,0
ME,%,Scarborough,43.5833,-70.3517,482,0.116182573,0.107883817,0.060165975,0.024896266,0.130705394,0.004149378,0.008298755,0.278008299,0.002074689,0.043568465,0.014522822,0,0.168049793,0,0.002074689,0.018672199,0,0.004149378,0,0,0,0,0,0
NH,%,Sanborn/Meredith/CtrHbr,43.5797,-71.5838,121,0.181818182,0.165289256,0.05785124,0.016528926,0.157024793,0,0,0.173553719,0,0.008264463,0,0,0.20661157,0,0.016528926,0,0,0,0,0.016528926,0,0,0,0
NH,%,Plainfield,43.56,-72.29,179,0.290502793,0.150837989,0.078212291,0.027932961,0.312849162,0.05027933,0,0.083798883,0,0,0,0,0.005586592,0,0,0,0,0,0,0,0,0,0,0
NH,%,Grantham,43.53,-72.16,250,0.388,0.056,0.072,0.028,0.196,0.008,0,0.016,0,0.224,0.004,0,0,0,0,0,0,0.008,0,0,0,0,0,0
ME,%,Saco,43.51,-70.44,131,0.030534351,0.06870229,0.038167939,0.007633588,0.038167939,0,0.007633588,0.297709924,0.007633588,0.007633588,0.007633588,0,0.458015267,0,0,0.015267176,0,0,0,0,0,0,0,0
ME,%,Coxhall (Lyman),43.5,-70.65,86,0,0.104651163,0.011627907,0,0.034883721,0,0,0.406976744,0,0.011627907,0,0,0.395348837,0,0,0.034883721,0,0,0,0,0,0,0,0
NH,%,Gilmanton (incl. Belmont & Gilford),43.4564,-71.411,69,0.202898551,0.144927536,0.115942029,0.028985507,0.101449275,0,0.028985507,0.101449275,0,0.086956522,0,0,0.115942029,0,0.014492754,0.014492754,0,0.014492754,0,0,0,0,0,0
ME,%,Arundel,43.42,-70.49,211,0.090047393,0.109004739,0.08056872,0.028436019,0.042654028,0,0.009478673,0.289099526,0,0.033175355,0,0,0.303317536,0,0,0.014218009,0,0,0,0,0,0,0,0
NH,%,SalisbNH,43.38,-71.77,1023,0.308895406,0.137829912,0.083088954,0.046920821,0.151515152,0.001955034,0.005865103,0.099706745,0.000977517,0.011730205,0.001955034,0,0.138807429,0,0.001955034,0.008797654,0,0,0,0,0,0,0,0
NH,%,Claremont,43.38,-72.34,133,0.330827068,0.105263158,0.030075188,0.022556391,0.285714286,0,0.015037594,0.135338346,0.007518797,0.030075188,0,0,0.030075188,0,0.007518797,0,0,0,0,0,0,0,0,0
NH,%,Newport,43.37,-72.21,491,0.389002037,0.073319756,0.034623218,0.026476578,0.283095723,0,0.014256619,0.022403259,0,0.136456212,0.00203666,0,0,0,0.016293279,0.00203666,0,0,0,0,0,0,0,0
NH,%,Barnstead/Alton/New Durham,43.37,-71.23,98,0.153061224,0.142857143,0.091836735,0.020408163,0.142857143,0.010204082,0.010204082,0.132653061,0,0.081632653,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0
NH,%,Canterbury,43.352,-71.55,845,0.125443787,0.078106509,0.053254438,0.061538462,0.144378698,0.002366864,0.001183432,0.217751479,0,0.037869822,0.002366864,0,0.184615385,0.084023669,0.007100592,0,0,0,0,0,0,0,0,0
ME,%,WellsME,43.35,-70.59,104,0,0.057692308,0.038461538,0.048076923,0.048076923,0,0.009615385,0.490384615,0,0,0,0,0.259615385,0,0,0.048076923,0,0,0,0,0,0,0,0
NH,%,Loudon,43.3217,-71.4383,367,0.310626703,0.08719346,0.054495913,0.035422343,0.182561308,0,0,0.177111717,0,0.073569482,0.005449591,0,0.054495913,0.010899183,0.002724796,0.005449591,0,0,0,0,0,0,0,0
ME,%,Berwick,43.32,-70.81,150,0.033333333,0.12,0.046666667,0.04,0.053333333,0.02,0.006666667,0.22,0.013333333,0,0,0,0.42,0,0.006666667,0.02,0,0,0,0,0,0,0,0
NH,%,Boscawan (&Webster),43.31,-71.69,373,0.155495979,0.080428954,0.067024129,0.034852547,0.131367292,0.002680965,0,0.222520107,0,0.013404826,0,0,0.257372654,0,0.00536193,0.029490617,0,0,0,0,0,0,0,0
NH,%,Unity,43.295,-72.2583,153,0.647058824,0.026143791,0.052287582,0,0.14379085,0.026143791,0.013071895,0.006535948,0,0.058823529,0.006535948,0,0.006535948,0,0.013071895,0,0,0,0,0,0,0,0,0
NH,%,Warner,43.27,-71.83,797,0.414052698,0.146800502,0.032622334,0.005018821,0.146800502,0,0.012547051,0.102885822,0,0.056461731,0,0,0.067754078,0.00250941,0.001254705,0.007528231,0,0.00250941,0,0,0.001254705,0,0,0
NH,%,Charlestown,43.2483,-72.3817,113,0.088495575,0.061946903,0.150442478,0.03539823,0.159292035,0.008849558,0,0.203539823,0.017699115,0,0,0,0.212389381,0.044247788,0,0.008849558,0,0,0,0,0.008849558,0,0,0
NH,%,Concord,43.24,-71.56,1551,0.00967118,0.092843327,0.035460993,0.03030303,0.059961315,0.003223727,0.016118633,0.341070277,0,0.003223727,0,0,0.373952289,0.014184397,0.000644745,0.016118633,0,0.000644745,0,0.000644745,0,0,0,0
NH,%,Lempster,43.2305,-72.1836,195,0.461538462,0.061538462,0.025641026,0.005128205,0.169230769,0.005128205,0,0,0,0.261538462,0.01025641,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,%,Bradford,43.23,-71.95,56,0.535714286,0.107142857,0.053571429,0.017857143,0.178571429,0,0,0.035714286,0,0.017857143,0,0,0.017857143,0,0,0.035714286,0,0,0,0,0,0,0,0
NH,%,Dover,43.204,-70.88,145,0.034482759,0.068965517,0.013793103,0.027586207,0.055172414,0,0.020689655,0.24137931,0.006896552,0.006896552,0,0,0.510344828,0,0,0.013793103,0,0,0,0,0,0,0,0
NH,%,Washington,43.19,-72.07,110,0.618181818,0.081818182,0.081818182,0.036363636,0.136363636,0,0,0.009090909,0,0.027272727,0.009090909,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,%,Pembroke,43.1817,-71.4483,350,0.014285714,0.088571429,0.04,0.068571429,0.097142857,0.017142857,0.011428571,0.314285714,0,0.002857143,0,0,0.322857143,0,0,0.011428571,0,0,0,0.011428571,0,0,0,0
NH,%,Henniker,43.1717,-71.8217,152,0.447368421,0.118421053,0.019736842,0,0.210526316,0,0,0.059210526,0,0.026315789,0,0,0.111842105,0.006578947,0,0,0,0,0,0,0,0,0,0
ME,%,York,43.165,-70.66,938,0.111940299,0.078891258,0.079957356,0.029850746,0.156716418,0.007462687,0.007462687,0.153518124,0.00533049,0.010660981,0,0,0.315565032,0,0.006396588,0.012793177,0.001066098,0,0.003198294,0.002132196,0,0,0,0
NH,%,Marlow,43.14,-72.235,909,0.324532453,0.101210121,0.100110011,0.0110011,0.247524752,0.00770077,0.00110011,0.0220022,0,0.160616062,0.0110011,0,0.00440044,0,0,0.00550055,0,0,0,0,0,0,0,0
ME,%,Kittery,43.13,-70.76,180,0.194444444,0.083333333,0.066666667,0.033333333,0.122222222,0.016666667,0.011111111,0.133333333,0.005555556,0,0,0,0.322222222,0,0,0.005555556,0,0,0,0,0,0,0,0
NH,%,Durham/Strath,43.088,-70.9351,188,0.122340426,0.053191489,0.063829787,0.031914894,0.111702128,0.010638298,0.053191489,0.159574468,0.026595745,0.010638298,0,0,0.292553191,0,0.005319149,0.015957447,0,0,0,0.005319149,0,0.005319149,0,0
NH,%,Antrim/Deering sum,43.05,-71.97,149,0.32885906,0.194630872,0.073825503,0.046979866,0.174496644,0.026845638,0.060402685,0.013422819,0,0.020134228,0,0,0.053691275,0,0,0.006711409,0,0,0,0,0,0,0,0
NH,%,Surry -road,43.0231,-72.3293,119,0.210084034,0.210084034,0.117647059,0,0.327731092,0,0.025210084,0.016806723,0,0,0,0,0.058823529,0,0,0,0,0.016806723,0,0,0,0,0,0
NH,%,Nelson,43.02,-72.11,221,0.375565611,0.131221719,0.031674208,0.036199095,0.149321267,0,0,0.058823529,0,0.049773756,0,0,0.135746606,0,0.013574661,0.009049774,0,0,0.004524887,0,0,0,0,0
NH,%,ChestrNH,43.01,-71.28,2084,0.107005758,0.088291747,0.030230326,0.020633397,0.116122841,0.001919386,0.008637236,0.323416507,0.005278311,0.003358925,0.001919386,0,0.240882917,0.033589251,0.002399232,0.013435701,0,0,0,0.002879079,0,0,0,0
NH,%,Rye,43.01,-70.76,63,0.206349206,0.206349206,0.158730159,0.015873016,0.26984127,0,0.015873016,0.079365079,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0
NH,%,Manchester,43,-71.48,106,0,0.037735849,0.018867925,0.047169811,0,0,0.009433962,0.566037736,0.009433962,0,0,0,0.283018868,0.018867925,0,0,0,0.009433962,0,0,0,0,0,0
NH,%,Upper Ashuelot (Keene),42.95,-72.31,650,0.147692308,0.104615385,0.118461538,0.016923077,0.3,0.010769231,0.007692308,0.150769231,0,0.049230769,0.004615385,0,0.055384615,0,0.003076923,0.02,0,0.006153846,0,0,0.003076923,0,0,0
NH,%,Narragansett #5 (Bedford) ,42.94,-71.53,101,0,0.00990099,0,0.02970297,0.02970297,0,0,0.663366337,0,0,0,0,0.267326733,0,0,0,0,0,0,0,0,0,0,0
NH,%,Kingston ,42.925,-71.061,865,0.149132948,0.123699422,0.079768786,0.065895954,0.076300578,0.008092486,0.006936416,0.115606936,0.003468208,0,0,0,0.265895954,0.03583815,0.012716763,0.05433526,0,0,0,0.001156069,0,0,0,0
NH,%,Lyndeborough,42.91,-71.81,90,0.177777778,0.077777778,0.088888889,0.055555556,0.177777778,0.011111111,0,0.144444444,0,0.1,0,0,0.155555556,0,0.011111111,0,0,0,0,0,0,0,0,0
