      Lon      Lat    Year  FireRT
   -72.75    46.75    1901   607.5
   -72.75    46.75    1902  1000.0
   -72.75    46.75    1903   633.2
   -72.75    46.75    1904   679.8
   -72.75    46.75    1905   897.6
   -72.75    46.75    1906   569.7
   -72.75    46.75    1907   713.8
   -72.75    46.75    1908   584.6
   -72.75    46.75    1909   613.0
   -72.75    46.75    1910   737.9
   -72.75    46.75    1911   479.3
   -72.75    46.75    1912   500.9
   -72.75    46.75    1913   325.1
   -72.75    46.75    1914   525.9
   -72.75    46.75    1915   129.3
   -72.75    46.75    1916   133.2
   -72.75    46.75    1917   797.0
   -72.75    46.75    1918   878.5
   -72.75    46.75    1919   437.3
   -72.75    46.75    1920   773.2
   -72.75    46.75    1921   169.1
   -72.75    46.75    1922   142.1
   -72.75    46.75    1923   186.9
   -72.75    46.75    1924   228.5
   -72.75    46.75    1925   851.4
   -72.75    46.75    1926   818.1
   -72.75    46.75    1927   939.6
   -72.75    46.75    1928   731.3
   -72.75    46.75    1929  1000.0
   -72.75    46.75    1930  1000.0
   -72.75    46.75    1931  1000.0
   -72.75    46.75    1932   981.4
   -72.75    46.75    1933   154.8
   -72.75    46.75    1934   125.0
   -72.75    46.75    1935   894.9
   -72.75    46.75    1936  1000.0
   -72.75    46.75    1937   219.3
   -72.75    46.75    1938  1000.0
   -72.75    46.75    1939  1000.0
   -72.75    46.75    1940   140.9
   -72.75    46.75    1941   696.8
   -72.75    46.75    1942   142.7
   -72.75    46.75    1943   406.5
   -72.75    46.75    1944   651.4
   -72.75    46.75    1945   637.8
   -72.75    46.75    1946   135.9
   -72.75    46.75    1947   779.1
   -72.75    46.75    1948   298.0
   -72.75    46.75    1949   310.7
   -72.75    46.75    1950   347.2
   -72.75    46.75    1951   598.3
   -72.75    46.75    1952  1000.0
   -72.75    46.75    1953   123.1
   -72.75    46.75    1954  1000.0
   -72.75    46.75    1955   320.6
   -72.75    46.75    1956   768.1
   -72.75    46.75    1957   992.8
   -72.75    46.75    1958  1000.0
   -72.75    46.75    1959  1000.0
   -72.75    46.75    1960   123.2
   -72.75    46.75    1961   859.1
   -72.75    46.75    1962   468.4
   -72.75    46.75    1963   165.6
   -72.75    46.75    1964   566.2
   -72.75    46.75    1965  1000.0
   -72.75    46.75    1966   556.3
   -72.75    46.75    1967  1000.0
   -72.75    46.75    1968   250.7
   -72.75    46.75    1969  1000.0
   -72.75    46.75    1970   728.7
   -72.75    46.75    1971  1000.0
   -72.75    46.75    1972  1000.0
   -72.75    46.75    1973   863.4
   -72.75    46.75    1974  1000.0
   -72.75    46.75    1975   130.6
   -72.75    46.75    1976   963.1
   -72.75    46.75    1977   870.0
   -72.75    46.75    1978   792.1
   -72.75    46.75    1979   335.0
   -72.75    46.75    1980   153.4
   -72.75    46.75    1981   175.3
   -72.75    46.75    1982   284.7
   -72.75    46.75    1983   123.8
   -72.75    46.75    1984   915.6
   -72.75    46.75    1985   758.6
   -72.75    46.75    1986  1000.0
   -72.75    46.75    1987   795.1
   -72.75    46.75    1988   138.9
   -72.75    46.75    1989   453.7
   -72.75    46.75    1990   619.0
   -72.75    46.75    1991   215.5
   -72.75    46.75    1992  1000.0
   -72.75    46.75    1993  1000.0
   -72.75    46.75    1994  1000.0
   -72.75    46.75    1995   205.4
   -72.75    46.75    1996   307.0
   -72.75    46.75    1997  1000.0
   -72.75    46.75    1998   664.3
   -72.75    46.75    1999   552.3
   -72.75    46.75    2000   834.9
   -72.75    46.75    2001   420.3
   -72.75    46.75    2002   144.6
   -72.75    46.75    2003   912.9
   -72.75    46.75    2004   788.3
   -72.75    46.75    2005   573.5
   -72.75    46.75    2006   270.1
   -72.75    46.75    2007   642.3
   -72.75    46.75    2008   416.1
   -72.75    46.75    2009   625.2
   -72.75    46.75    2010   873.9
   -72.75    46.75    2011  1000.0
   -72.75    46.75    2012   527.2
   -72.75    46.75    2013  1000.0
   -72.75    46.75    2014  1000.0
   -69.25    47.25    1901   628.5
   -69.25    47.25    1902  1000.0
   -69.25    47.25    1903   634.0
   -69.25    47.25    1904   961.7
   -69.25    47.25    1905   521.8
   -69.25    47.25    1906   334.2
   -69.25    47.25    1907  1000.0
   -69.25    47.25    1908   663.6
   -69.25    47.25    1909   709.0
   -69.25    47.25    1910   499.3
   -69.25    47.25    1911   320.0
   -69.25    47.25    1912   360.5
   -69.25    47.25    1913   299.3
   -69.25    47.25    1914   131.5
   -69.25    47.25    1915   474.1
   -69.25    47.25    1916   471.1
   -69.25    47.25    1917   801.9
   -69.25    47.25    1918   382.6
   -69.25    47.25    1919   324.7
   -69.25    47.25    1920   234.9
   -69.25    47.25    1921   118.2
   -69.25    47.25    1922   119.2
   -69.25    47.25    1923   119.9
   -69.25    47.25    1924   129.9
   -69.25    47.25    1925   115.9
   -69.25    47.25    1926   154.3
   -69.25    47.25    1927   299.5
   -69.25    47.25    1928   298.2
   -69.25    47.25    1929   154.6
   -69.25    47.25    1930   567.0
   -69.25    47.25    1931   126.1
   -69.25    47.25    1932   139.9
   -69.25    47.25    1933   322.4
   -69.25    47.25    1934   133.4
   -69.25    47.25    1935   193.5
   -69.25    47.25    1936   233.9
   -69.25    47.25    1937   827.5
   -69.25    47.25    1938   429.6
   -69.25    47.25    1939  1000.0
   -69.25    47.25    1940   142.0
   -69.25    47.25    1941   314.2
   -69.25    47.25    1942   148.9
   -69.25    47.25    1943   838.2
   -69.25    47.25    1944   191.1
   -69.25    47.25    1945   268.3
   -69.25    47.25    1946   148.6
   -69.25    47.25    1947   834.0
   -69.25    47.25    1948   285.1
   -69.25    47.25    1949   246.4
   -69.25    47.25    1950   204.0
   -69.25    47.25    1951  1000.0
   -69.25    47.25    1952  1000.0
   -69.25    47.25    1953   122.4
   -69.25    47.25    1954  1000.0
   -69.25    47.25    1955   767.0
   -69.25    47.25    1956   819.0
   -69.25    47.25    1957   272.3
   -69.25    47.25    1958  1000.0
   -69.25    47.25    1959  1000.0
   -69.25    47.25    1960   314.0
   -69.25    47.25    1961   861.6
   -69.25    47.25    1962   855.3
   -69.25    47.25    1963   845.2
   -69.25    47.25    1964   910.8
   -69.25    47.25    1965   131.5
   -69.25    47.25    1966   479.8
   -69.25    47.25    1967   583.8
   -69.25    47.25    1968   186.2
   -69.25    47.25    1969   433.3
   -69.25    47.25    1970   146.8
   -69.25    47.25    1971   199.5
   -69.25    47.25    1972  1000.0
   -69.25    47.25    1973   217.4
   -69.25    47.25    1974   492.4
   -69.25    47.25    1975   268.9
   -69.25    47.25    1976  1000.0
   -69.25    47.25    1977   780.0
   -69.25    47.25    1978   154.2
   -69.25    47.25    1979   392.2
   -69.25    47.25    1980   803.4
   -69.25    47.25    1981  1000.0
   -69.25    47.25    1982   905.7
   -69.25    47.25    1983   195.7
   -69.25    47.25    1984   691.4
   -69.25    47.25    1985   754.1
   -69.25    47.25    1986  1000.0
   -69.25    47.25    1987   799.3
   -69.25    47.25    1988   592.9
   -69.25    47.25    1989   215.2
   -69.25    47.25    1990   433.2
   -69.25    47.25    1991   164.5
   -69.25    47.25    1992  1000.0
   -69.25    47.25    1993  1000.0
   -69.25    47.25    1994  1000.0
   -69.25    47.25    1995   299.4
   -69.25    47.25    1996   764.7
   -69.25    47.25    1997   353.4
   -69.25    47.25    1998   683.0
   -69.25    47.25    1999   588.4
   -69.25    47.25    2000   735.2
   -69.25    47.25    2001   656.4
   -69.25    47.25    2002   170.2
   -69.25    47.25    2003   818.8
   -69.25    47.25    2004   838.1
   -69.25    47.25    2005   650.6
   -69.25    47.25    2006   532.0
   -69.25    47.25    2007   527.1
   -69.25    47.25    2008   741.8
   -69.25    47.25    2009   284.6
   -69.25    47.25    2010   712.1
   -69.25    47.25    2011  1000.0
   -69.25    47.25    2012   304.6
   -69.25    47.25    2013  1000.0
   -69.25    47.25    2014   722.0
   -72.75    43.25    1901   171.8
   -72.75    43.25    1902   429.6
   -72.75    43.25    1903   122.3
   -72.75    43.25    1904   140.2
   -72.75    43.25    1905   333.1
   -72.75    43.25    1906   120.2
   -72.75    43.25    1907   136.7
   -72.75    43.25    1908   116.1
   -72.75    43.25    1909   310.3
   -72.75    43.25    1910   356.7
   -72.75    43.25    1911   127.9
   -72.75    43.25    1912   147.2
   -72.75    43.25    1913   117.5
   -72.75    43.25    1914   129.3
   -72.75    43.25    1915   150.5
   -72.75    43.25    1916   137.1
   -72.75    43.25    1917   125.3
   -72.75    43.25    1918   182.4
   -72.75    43.25    1919   124.8
   -72.75    43.25    1920   131.3
   -72.75    43.25    1921   296.7
   -72.75    43.25    1922   301.9
   -72.75    43.25    1923   117.9
   -72.75    43.25    1924   149.7
   -72.75    43.25    1925   166.1
   -72.75    43.25    1926   137.0
   -72.75    43.25    1927   121.0
   -72.75    43.25    1928   435.0
   -72.75    43.25    1929   143.1
   -72.75    43.25    1930   121.1
   -72.75    43.25    1931   237.8
   -72.75    43.25    1932   136.7
   -72.75    43.25    1933   121.7
   -72.75    43.25    1934   118.5
   -72.75    43.25    1935   292.0
   -72.75    43.25    1936   118.9
   -72.75    43.25    1937   171.0
   -72.75    43.25    1938   157.8
   -72.75    43.25    1939   119.3
   -72.75    43.25    1940   123.8
   -72.75    43.25    1941   118.7
   -72.75    43.25    1942   122.1
   -72.75    43.25    1943   299.5
   -72.75    43.25    1944   118.6
   -72.75    43.25    1945   147.8
   -72.75    43.25    1946   142.9
   -72.75    43.25    1947   121.5
   -72.75    43.25    1948   145.5
   -72.75    43.25    1949   137.4
   -72.75    43.25    1950   132.3
   -72.75    43.25    1951   388.2
   -72.75    43.25    1952   198.3
   -72.75    43.25    1953   117.6
   -72.75    43.25    1954   514.4
   -72.75    43.25    1955   296.7
   -72.75    43.25    1956   143.6
   -72.75    43.25    1957   141.0
   -72.75    43.25    1958   130.3
   -72.75    43.25    1959   129.1
   -72.75    43.25    1960   396.7
   -72.75    43.25    1961   352.3
   -72.75    43.25    1962   121.0
   -72.75    43.25    1963   289.1
   -72.75    43.25    1964   295.1
   -72.75    43.25    1965   119.4
   -72.75    43.25    1966   153.0
   -72.75    43.25    1967   313.3
   -72.75    43.25    1968   304.7
   -72.75    43.25    1969   125.9
   -72.75    43.25    1970   120.5
   -72.75    43.25    1971   153.8
   -72.75    43.25    1972   150.1
   -72.75    43.25    1973   213.6
   -72.75    43.25    1974   179.3
   -72.75    43.25    1975   382.3
   -72.75    43.25    1976   818.7
   -72.75    43.25    1977   120.5
   -72.75    43.25    1978   132.0
   -72.75    43.25    1979   179.8
   -72.75    43.25    1980   133.3
   -72.75    43.25    1981   368.6
   -72.75    43.25    1982   125.2
   -72.75    43.25    1983   123.6
   -72.75    43.25    1984   210.8
   -72.75    43.25    1985   177.6
   -72.75    43.25    1986   946.1
   -72.75    43.25    1987   133.1
   -72.75    43.25    1988   121.3
   -72.75    43.25    1989   366.3
   -72.75    43.25    1990   395.1
   -72.75    43.25    1991   120.7
   -72.75    43.25    1992   147.0
   -72.75    43.25    1993   127.9
   -72.75    43.25    1994   237.6
   -72.75    43.25    1995   119.6
   -72.75    43.25    1996   165.2
   -72.75    43.25    1997   173.6
   -72.75    43.25    1998   224.3
   -72.75    43.25    1999   127.4
   -72.75    43.25    2000   492.7
   -72.75    43.25    2001   129.3
   -72.75    43.25    2002   125.5
   -72.75    43.25    2003   188.3
   -72.75    43.25    2004   403.0
   -72.75    43.25    2005   149.3
   -72.75    43.25    2006   781.6
   -72.75    43.25    2007   131.4
   -72.75    43.25    2008   198.1
   -72.75    43.25    2009   339.0
   -72.75    43.25    2010   165.8
   -72.75    43.25    2011   345.0
   -72.75    43.25    2012   161.4
   -72.75    43.25    2013   299.6
   -72.75    43.25    2014   148.5
   -72.25    43.75    1901   485.2
   -72.25    43.75    1902   719.1
   -72.25    43.75    1903   132.6
   -72.25    43.75    1904   136.0
   -72.25    43.75    1905   391.1
   -72.25    43.75    1906   342.2
   -72.25    43.75    1907   200.0
   -72.25    43.75    1908   120.6
   -72.25    43.75    1909   127.9
   -72.25    43.75    1910   208.4
   -72.25    43.75    1911   158.7
   -72.25    43.75    1912   168.6
   -72.25    43.75    1913   118.2
   -72.25    43.75    1914   140.4
   -72.25    43.75    1915   217.9
   -72.25    43.75    1916   402.2
   -72.25    43.75    1917   237.0
   -72.25    43.75    1918   145.3
   -72.25    43.75    1919   120.7
   -72.25    43.75    1920   169.8
   -72.25    43.75    1921   118.1
   -72.25    43.75    1922   142.0
   -72.25    43.75    1923   117.2
   -72.25    43.75    1924   132.4
   -72.25    43.75    1925   145.3
   -72.25    43.75    1926   215.1
   -72.25    43.75    1927   126.6
   -72.25    43.75    1928   191.0
   -72.25    43.75    1929   164.0
   -72.25    43.75    1930   145.5
   -72.25    43.75    1931   585.3
   -72.25    43.75    1932   136.0
   -72.25    43.75    1933   126.4
   -72.25    43.75    1934   298.8
   -72.25    43.75    1935   498.0
   -72.25    43.75    1936   294.7
   -72.25    43.75    1937   502.2
   -72.25    43.75    1938   168.3
   -72.25    43.75    1939   155.5
   -72.25    43.75    1940   138.4
   -72.25    43.75    1941   131.3
   -72.25    43.75    1942   298.2
   -72.25    43.75    1943   676.0
   -72.25    43.75    1944   198.2
   -72.25    43.75    1945   399.3
   -72.25    43.75    1946   330.4
   -72.25    43.75    1947   122.3
   -72.25    43.75    1948   129.8
   -72.25    43.75    1949   150.4
   -72.25    43.75    1950   144.3
   -72.25    43.75    1951   403.0
   -72.25    43.75    1952   145.8
   -72.25    43.75    1953   141.3
   -72.25    43.75    1954   251.7
   -72.25    43.75    1955   126.0
   -72.25    43.75    1956   175.9
   -72.25    43.75    1957   225.8
   -72.25    43.75    1958   315.8
   -72.25    43.75    1959   305.2
   -72.25    43.75    1960   332.8
   -72.25    43.75    1961   161.3
   -72.25    43.75    1962   132.8
   -72.25    43.75    1963   112.0
   -72.25    43.75    1964   127.2
   -72.25    43.75    1965   178.7
   -72.25    43.75    1966   221.6
   -72.25    43.75    1967   191.1
   -72.25    43.75    1968   276.7
   -72.25    43.75    1969   139.8
   -72.25    43.75    1970   133.9
   -72.25    43.75    1971   164.6
   -72.25    43.75    1972   205.6
   -72.25    43.75    1973   641.6
   -72.25    43.75    1974   545.9
   -72.25    43.75    1975   129.8
   -72.25    43.75    1976   640.2
   -72.25    43.75    1977   122.3
   -72.25    43.75    1978   365.8
   -72.25    43.75    1979   155.9
   -72.25    43.75    1980   149.9
   -72.25    43.75    1981   845.4
   -72.25    43.75    1982   396.8
   -72.25    43.75    1983   170.1
   -72.25    43.75    1984   141.7
   -72.25    43.75    1985   163.5
   -72.25    43.75    1986   814.6
   -72.25    43.75    1987   135.1
   -72.25    43.75    1988   122.7
   -72.25    43.75    1989   348.6
   -72.25    43.75    1990   731.5
   -72.25    43.75    1991   121.2
   -72.25    43.75    1992   131.8
   -72.25    43.75    1993   144.4
   -72.25    43.75    1994   386.5
   -72.25    43.75    1995   119.8
   -72.25    43.75    1996   191.7
   -72.25    43.75    1997   399.3
   -72.25    43.75    1998   197.2
   -72.25    43.75    1999   134.0
   -72.25    43.75    2000   179.3
   -72.25    43.75    2001   120.0
   -72.25    43.75    2002   158.8
   -72.25    43.75    2003   192.5
   -72.25    43.75    2004   456.6
   -72.25    43.75    2005   457.1
   -72.25    43.75    2006   622.9
   -72.25    43.75    2007   157.1
   -72.25    43.75    2008   472.4
   -72.25    43.75    2009   581.8
   -72.25    43.75    2010   571.4
   -72.25    43.75    2011   721.6
   -72.25    43.75    2012   469.3
   -72.25    43.75    2013   671.6
   -72.25    43.75    2014   234.9
   -69.75    47.25    1901   581.1
   -69.75    47.25    1902   826.0
   -69.75    47.25    1903   702.7
   -69.75    47.25    1904   706.4
   -69.75    47.25    1905   576.5
   -69.75    47.25    1906   492.9
   -69.75    47.25    1907   859.7
   -69.75    47.25    1908   486.0
   -69.75    47.25    1909   518.5
   -69.75    47.25    1910   567.4
   -69.75    47.25    1911   382.1
   -69.75    47.25    1912   494.6
   -69.75    47.25    1913   321.9
   -69.75    47.25    1914   163.2
   -69.75    47.25    1915   318.9
   -69.75    47.25    1916   157.3
   -69.75    47.25    1917   945.9
   -69.75    47.25    1918   629.6
   -69.75    47.25    1919   835.4
   -69.75    47.25    1920   561.3
   -69.75    47.25    1921   132.5
   -69.75    47.25    1922   160.5
   -69.75    47.25    1923   137.6
   -69.75    47.25    1924   693.8
   -69.75    47.25    1925   151.0
   -69.75    47.25    1926   719.2
   -69.75    47.25    1927   588.3
   -69.75    47.25    1928   444.5
   -69.75    47.25    1929   994.4
   -69.75    47.25    1930  1000.0
   -69.75    47.25    1931   835.1
   -69.75    47.25    1932   731.4
   -69.75    47.25    1933   337.9
   -69.75    47.25    1934   719.0
   -69.75    47.25    1935   748.0
   -69.75    47.25    1936   561.3
   -69.75    47.25    1937  1000.0
   -69.75    47.25    1938   750.8
   -69.75    47.25    1939  1000.0
   -69.75    47.25    1940   387.9
   -69.75    47.25    1941   986.4
   -69.75    47.25    1942   206.8
   -69.75    47.25    1943  1000.0
   -69.75    47.25    1944   530.6
   -69.75    47.25    1945   766.8
   -69.75    47.25    1946   214.7
   -69.75    47.25    1947  1000.0
   -69.75    47.25    1948   651.0
   -69.75    47.25    1949   843.4
   -69.75    47.25    1950   579.6
   -69.75    47.25    1951  1000.0
   -69.75    47.25    1952  1000.0
   -69.75    47.25    1953   273.9
   -69.75    47.25    1954  1000.0
   -69.75    47.25    1955   841.9
   -69.75    47.25    1956   799.0
   -69.75    47.25    1957   326.3
   -69.75    47.25    1958  1000.0
   -69.75    47.25    1959  1000.0
   -69.75    47.25    1960   213.4
   -69.75    47.25    1961   919.9
   -69.75    47.25    1962   909.0
   -69.75    47.25    1963   827.2
   -69.75    47.25    1964  1000.0
   -69.75    47.25    1965   234.4
   -69.75    47.25    1966   893.8
   -69.75    47.25    1967   898.3
   -69.75    47.25    1968   317.7
   -69.75    47.25    1969   779.7
   -69.75    47.25    1970   250.5
   -69.75    47.25    1971   929.4
   -69.75    47.25    1972  1000.0
   -69.75    47.25    1973   810.8
   -69.75    47.25    1974   831.1
   -69.75    47.25    1975   274.3
   -69.75    47.25    1976   957.3
   -69.75    47.25    1977   579.5
   -69.75    47.25    1978   148.4
   -69.75    47.25    1979   151.8
   -69.75    47.25    1980   651.7
   -69.75    47.25    1981   711.4
   -69.75    47.25    1982   652.6
   -69.75    47.25    1983   190.1
   -69.75    47.25    1984   510.1
   -69.75    47.25    1985   510.1
   -69.75    47.25    1986  1000.0
   -69.75    47.25    1987   637.0
   -69.75    47.25    1988   540.9
   -69.75    47.25    1989   450.4
   -69.75    47.25    1990   546.4
   -69.75    47.25    1991   372.7
   -69.75    47.25    1992  1000.0
   -69.75    47.25    1993  1000.0
   -69.75    47.25    1994  1000.0
   -69.75    47.25    1995   318.7
   -69.75    47.25    1996   769.2
   -69.75    47.25    1997   447.4
   -69.75    47.25    1998   693.3
   -69.75    47.25    1999   485.9
   -69.75    47.25    2000   721.2
   -69.75    47.25    2001   511.2
   -69.75    47.25    2002   198.5
   -69.75    47.25    2003   940.7
   -69.75    47.25    2004   878.2
   -69.75    47.25    2005   489.9
   -69.75    47.25    2006   729.5
   -69.75    47.25    2007   598.4
   -69.75    47.25    2008   697.5
   -69.75    47.25    2009   515.6
   -69.75    47.25    2010   674.4
   -69.75    47.25    2011  1000.0
   -69.75    47.25    2012   464.4
   -69.75    47.25    2013  1000.0
   -69.75    47.25    2014   547.6
   -69.75    47.75    1901   842.2
   -69.75    47.75    1902   853.5
   -69.75    47.75    1903   855.2
   -69.75    47.75    1904   844.6
   -69.75    47.75    1905   840.0
   -69.75    47.75    1906   425.2
   -69.75    47.75    1907  1000.0
   -69.75    47.75    1908   834.8
   -69.75    47.75    1909   844.4
   -69.75    47.75    1910   688.7
   -69.75    47.75    1911   284.5
   -69.75    47.75    1912   518.5
   -69.75    47.75    1913   192.3
   -69.75    47.75    1914   118.1
   -69.75    47.75    1915   126.6
   -69.75    47.75    1916   118.1
   -69.75    47.75    1917   723.8
   -69.75    47.75    1918   170.3
   -69.75    47.75    1919   653.9
   -69.75    47.75    1920    99.1
   -69.75    47.75    1921   118.2
   -69.75    47.75    1922   143.7
   -69.75    47.75    1923   120.2
   -69.75    47.75    1924   157.5
   -69.75    47.75    1925   115.6
   -69.75    47.75    1926   184.7
   -69.75    47.75    1927   346.8
   -69.75    47.75    1928   117.3
   -69.75    47.75    1929   856.5
   -69.75    47.75    1930   803.1
   -69.75    47.75    1931   124.3
   -69.75    47.75    1932   177.4
   -69.75    47.75    1933   148.1
   -69.75    47.75    1934   329.1
   -69.75    47.75    1935   829.0
   -69.75    47.75    1936   161.2
   -69.75    47.75    1937   873.6
   -69.75    47.75    1938   181.4
   -69.75    47.75    1939  1000.0
   -69.75    47.75    1940   158.6
   -69.75    47.75    1941   153.8
   -69.75    47.75    1942   316.3
   -69.75    47.75    1943   831.2
   -69.75    47.75    1944   340.4
   -69.75    47.75    1945   325.5
   -69.75    47.75    1946   223.4
   -69.75    47.75    1947   505.9
   -69.75    47.75    1948  1000.0
   -69.75    47.75    1949   872.0
   -69.75    47.75    1950   662.5
   -69.75    47.75    1951  1000.0
   -69.75    47.75    1952  1000.0
   -69.75    47.75    1953   161.6
   -69.75    47.75    1954  1000.0
   -69.75    47.75    1955   853.7
   -69.75    47.75    1956  1000.0
   -69.75    47.75    1957   381.8
   -69.75    47.75    1958  1000.0
   -69.75    47.75    1959  1000.0
   -69.75    47.75    1960   223.2
   -69.75    47.75    1961  1000.0
   -69.75    47.75    1962  1000.0
   -69.75    47.75    1963  1000.0
   -69.75    47.75    1964  1000.0
   -69.75    47.75    1965   487.8
   -69.75    47.75    1966  1000.0
   -69.75    47.75    1967   900.0
   -69.75    47.75    1968   718.6
   -69.75    47.75    1969   867.4
   -69.75    47.75    1970   216.9
   -69.75    47.75    1971   494.6
   -69.75    47.75    1972   972.6
   -69.75    47.75    1973   496.9
   -69.75    47.75    1974   608.0
   -69.75    47.75    1975   156.9
   -69.75    47.75    1976   704.3
   -69.75    47.75    1977   987.6
   -69.75    47.75    1978   167.4
   -69.75    47.75    1979   121.1
   -69.75    47.75    1980   921.7
   -69.75    47.75    1981   546.0
   -69.75    47.75    1982   691.0
   -69.75    47.75    1983   138.2
   -69.75    47.75    1984   519.0
   -69.75    47.75    1985   672.1
   -69.75    47.75    1986  1000.0
   -69.75    47.75    1987   707.9
   -69.75    47.75    1988   727.3
   -69.75    47.75    1989   368.9
   -69.75    47.75    1990   370.1
   -69.75    47.75    1991   379.9
   -69.75    47.75    1992  1000.0
   -69.75    47.75    1993  1000.0
   -69.75    47.75    1994  1000.0
   -69.75    47.75    1995   141.1
   -69.75    47.75    1996  1000.0
   -69.75    47.75    1997   411.9
   -69.75    47.75    1998   847.5
   -69.75    47.75    1999   562.7
   -69.75    47.75    2000   797.5
   -69.75    47.75    2001   830.0
   -69.75    47.75    2002   334.7
   -69.75    47.75    2003  1000.0
   -69.75    47.75    2004   853.0
   -69.75    47.75    2005   318.6
   -69.75    47.75    2006   739.2
   -69.75    47.75    2007   822.7
   -69.75    47.75    2008   721.8
   -69.75    47.75    2009   639.4
   -69.75    47.75    2010   836.2
   -69.75    47.75    2011  1000.0
   -69.75    47.75    2012   306.3
   -69.75    47.75    2013  1000.0
   -69.75    47.75    2014   732.2
   -70.75    44.75    1901  1000.0
   -70.75    44.75    1902  1000.0
   -70.75    44.75    1903   157.9
   -70.75    44.75    1904   686.6
   -70.75    44.75    1905  1000.0
   -70.75    44.75    1906   689.6
   -70.75    44.75    1907   698.5
   -70.75    44.75    1908   123.7
   -70.75    44.75    1909   135.4
   -70.75    44.75    1910   269.7
   -70.75    44.75    1911   238.1
   -70.75    44.75    1912   179.6
   -70.75    44.75    1913   224.4
   -70.75    44.75    1914   193.2
   -70.75    44.75    1915   412.6
   -70.75    44.75    1916  1000.0
   -70.75    44.75    1917   785.3
   -70.75    44.75    1918   492.9
   -70.75    44.75    1919   163.1
   -70.75    44.75    1920  1000.0
   -70.75    44.75    1921   131.8
   -70.75    44.75    1922   853.5
   -70.75    44.75    1923   170.4
   -70.75    44.75    1924   169.7
   -70.75    44.75    1925   325.6
   -70.75    44.75    1926   348.9
   -70.75    44.75    1927   432.6
   -70.75    44.75    1928   912.1
   -70.75    44.75    1929   128.5
   -70.75    44.75    1930  1000.0
   -70.75    44.75    1931  1000.0
   -70.75    44.75    1932   300.7
   -70.75    44.75    1933   278.8
   -70.75    44.75    1934   368.0
   -70.75    44.75    1935   302.1
   -70.75    44.75    1936   357.1
   -70.75    44.75    1937   160.8
   -70.75    44.75    1938  1000.0
   -70.75    44.75    1939   730.0
   -70.75    44.75    1940   393.7
   -70.75    44.75    1941   414.7
   -70.75    44.75    1942   298.9
   -70.75    44.75    1943   603.7
   -70.75    44.75    1944   133.0
   -70.75    44.75    1945   312.5
   -70.75    44.75    1946   142.7
   -70.75    44.75    1947   225.5
   -70.75    44.75    1948   168.7
   -70.75    44.75    1949   202.1
   -70.75    44.75    1950   806.3
   -70.75    44.75    1951   787.6
   -70.75    44.75    1952   124.1
   -70.75    44.75    1953   199.1
   -70.75    44.75    1954   693.6
   -70.75    44.75    1955   203.3
   -70.75    44.75    1956   614.1
   -70.75    44.75    1957   169.1
   -70.75    44.75    1958   826.3
   -70.75    44.75    1959   397.8
   -70.75    44.75    1960   172.6
   -70.75    44.75    1961   344.4
   -70.75    44.75    1962   231.9
   -70.75    44.75    1963   237.2
   -70.75    44.75    1964   530.4
   -70.75    44.75    1965   384.8
   -70.75    44.75    1966   736.5
   -70.75    44.75    1967   418.0
   -70.75    44.75    1968   214.4
   -70.75    44.75    1969  1000.0
   -70.75    44.75    1970   291.0
   -70.75    44.75    1971   308.9
   -70.75    44.75    1972  1000.0
   -70.75    44.75    1973   871.1
   -70.75    44.75    1974   597.6
   -70.75    44.75    1975   590.8
   -70.75    44.75    1976   894.6
   -70.75    44.75    1977   456.1
   -70.75    44.75    1978   264.3
   -70.75    44.75    1979   219.3
   -70.75    44.75    1980   258.8
   -70.75    44.75    1981  1000.0
   -70.75    44.75    1982   431.9
   -70.75    44.75    1983   412.7
   -70.75    44.75    1984   421.0
   -70.75    44.75    1985   481.3
   -70.75    44.75    1986  1000.0
   -70.75    44.75    1987   315.8
   -70.75    44.75    1988   623.2
   -70.75    44.75    1989   195.8
   -70.75    44.75    1990  1000.0
   -70.75    44.75    1991   186.8
   -70.75    44.75    1992   527.0
   -70.75    44.75    1993   923.3
   -70.75    44.75    1994   823.5
   -70.75    44.75    1995   130.3
   -70.75    44.75    1996   803.2
   -70.75    44.75    1997   834.3
   -70.75    44.75    1998   928.6
   -70.75    44.75    1999  1000.0
   -70.75    44.75    2000   366.9
   -70.75    44.75    2001   311.7
   -70.75    44.75    2002   156.2
   -70.75    44.75    2003   515.2
   -70.75    44.75    2004   872.4
   -70.75    44.75    2005   551.4
   -70.75    44.75    2006  1000.0
   -70.75    44.75    2007   614.3
   -70.75    44.75    2008   649.7
   -70.75    44.75    2009   790.5
   -70.75    44.75    2010   684.3
   -70.75    44.75    2011   652.8
   -70.75    44.75    2012   594.2
   -70.75    44.75    2013  1000.0
   -70.75    44.75    2014   549.7
   -66.25    47.25    1901   144.8
   -66.25    47.25    1902  1000.0
   -66.25    47.25    1903   431.5
   -66.25    47.25    1904   990.9
   -66.25    47.25    1905   199.5
   -66.25    47.25    1906   124.2
   -66.25    47.25    1907  1000.0
   -66.25    47.25    1908   148.1
   -66.25    47.25    1909   796.7
   -66.25    47.25    1910   829.8
   -66.25    47.25    1911   346.4
   -66.25    47.25    1912   577.2
   -66.25    47.25    1913   513.8
   -66.25    47.25    1914   124.9
   -66.25    47.25    1915   144.9
   -66.25    47.25    1916   136.0
   -66.25    47.25    1917   862.8
   -66.25    47.25    1918   877.7
