      Lon      Lat    Year     BNE    BINE     BNS    TeNE    TeBS     IBS    TeBE    TrBE   TrIBE    TrBR     C3G     C4G   Total
   -68.25    46.75    1961   0.347   0.211   0.000   0.000   0.000   0.039   0.000   0.000   0.000   0.000   0.014   0.000   0.611
   -68.25    46.75    1962   0.387   0.240   0.000   0.000   0.000   0.042   0.000   0.000   0.000   0.000   0.021   0.000   0.690
   -68.25    46.75    1963   0.361   0.230   0.000   0.000   0.000   0.047   0.000   0.000   0.000   0.000   0.028   0.000   0.666
   -68.25    46.75    1964   0.360   0.238   0.000   0.000   0.000   0.049   0.000   0.000   0.000   0.000   0.036   0.000   0.683
   -68.25    46.75    1965   0.293   0.195   0.000   0.000   0.000   0.039   0.000   0.000   0.000   0.000   0.033   0.000   0.560
   -68.25    46.75    1966   0.292   0.192   0.000   0.000   0.000   0.027   0.000   0.000   0.000   0.000   0.032   0.000   0.543
   -68.25    46.75    1967   0.300   0.200   0.000   0.000   0.000   0.027   0.000   0.000   0.000   0.000   0.031   0.000   0.558
   -68.25    46.75    1968   0.267   0.173   0.000   0.000   0.000   0.021   0.000   0.000   0.000   0.000   0.036   0.000   0.497
   -68.25    46.75    1969   0.335   0.227   0.000   0.000   0.000   0.029   0.000   0.000   0.000   0.000   0.040   0.000   0.631
   -68.25    46.75    1970   0.328   0.223   0.000   0.000   0.000   0.032   0.000   0.000   0.000   0.000   0.040   0.000   0.623
   -68.25    46.75    1971   0.344   0.232   0.000   0.000   0.000   0.030   0.000   0.000   0.000   0.000   0.040   0.000   0.646
   -68.25    46.75    1972   0.361   0.252   0.000   0.000   0.000   0.033   0.000   0.000   0.000   0.000   0.045   0.000   0.690
   -68.25    46.75    1973   0.347   0.250   0.000   0.000   0.000   0.035   0.000   0.000   0.000   0.000   0.042   0.000   0.673
   -68.25    46.75    1974   0.308   0.218   0.000   0.000   0.000   0.031   0.000   0.000   0.000   0.000   0.042   0.000   0.600
   -68.25    46.75    1975   0.298   0.220   0.000   0.000   0.000   0.027   0.000   0.000   0.000   0.000   0.037   0.000   0.583
   -68.25    46.75    1976   0.365   0.264   0.000   0.000   0.000   0.032   0.000   0.000   0.000   0.000   0.045   0.000   0.706
   -68.25    46.75    1977   0.366   0.271   0.000   0.000   0.000   0.035   0.000   0.000   0.000   0.000   0.042   0.000   0.714
   -68.25    46.75    1978   0.327   0.249   0.000   0.000   0.000   0.037   0.000   0.000   0.000   0.000   0.036   0.000   0.648
   -68.25    46.75    1979   0.304   0.202   0.000   0.000   0.000   0.026   0.000   0.000   0.000   0.000   0.038   0.000   0.570
   -68.25    46.75    1980   0.293   0.194   0.000   0.000   0.000   0.026   0.000   0.000   0.000   0.000   0.036   0.000   0.548
   -68.25    46.75    1981   0.314   0.231   0.000   0.000   0.000   0.038   0.000   0.000   0.000   0.000   0.135   0.000   0.718
   -68.25    46.75    1982   0.295   0.210   0.000   0.000   0.000   0.037   0.000   0.000   0.000   0.000   0.121   0.000   0.662
   -68.25    46.75    1983   0.278   0.203   0.000   0.000   0.000   0.034   0.000   0.000   0.000   0.000   0.117   0.000   0.631
   -68.25    46.75    1984   0.313   0.232   0.000   0.000   0.000   0.040   0.000   0.000   0.000   0.000   0.110   0.000   0.695
   -68.25    46.75    1985   0.296   0.217   0.000   0.000   0.000   0.038   0.000   0.000   0.000   0.000   0.091   0.000   0.642
   -68.25    46.75    1986   0.326   0.234   0.000   0.000   0.000   0.039   0.000   0.000   0.000   0.000   0.100   0.000   0.699
   -68.25    46.75    1987   0.283   0.212   0.000   0.000   0.000   0.035   0.000   0.000   0.000   0.000   0.090   0.000   0.620
   -68.25    46.75    1988   0.293   0.221   0.000   0.000   0.000   0.035   0.000   0.000   0.000   0.000   0.081   0.000   0.631
   -68.25    46.75    1989   0.295   0.225   0.000   0.000   0.000   0.038   0.000   0.000   0.000   0.000   0.075   0.000   0.634
   -68.25    46.75    1990   0.300   0.235   0.000   0.000   0.000   0.041   0.000   0.000   0.000   0.000   0.074   0.000   0.651
   -68.25    46.75    1991   0.287   0.216   0.000   0.000   0.000   0.039   0.000   0.000   0.000   0.000   0.057   0.000   0.599
   -68.25    46.75    1992   0.324   0.250   0.000   0.000   0.000   0.046   0.000   0.000   0.000   0.000   0.060   0.000   0.680
   -68.25    46.75    1993   0.336   0.264   0.000   0.000   0.000   0.049   0.000   0.000   0.000   0.000   0.060   0.000   0.709
   -68.25    46.75    1994   0.343   0.279   0.000   0.000   0.000   0.053   0.000   0.000   0.000   0.000   0.047   0.000   0.723
   -68.25    46.75    1995   0.231   0.171   0.000   0.000   0.000   0.037   0.000   0.000   0.000   0.000   0.027   0.000   0.467
   -68.25    46.75    1996   0.339   0.272   0.000   0.000   0.000   0.047   0.000   0.000   0.000   0.000   0.028   0.000   0.687
   -68.25    46.75    1997   0.329   0.257   0.000   0.000   0.000   0.044   0.000   0.000   0.000   0.000   0.019   0.000   0.649
   -68.25    46.75    1998   0.356   0.301   0.000   0.000   0.000   0.059   0.000   0.000   0.000   0.000   0.016   0.000   0.732
   -68.25    46.75    1999   0.309   0.262   0.000   0.000   0.000   0.053   0.000   0.000   0.000   0.000   0.008   0.000   0.632
   -68.25    46.75    2000   0.374   0.316   0.000   0.000   0.000   0.061   0.000   0.000   0.000   0.000   0.004   0.000   0.754
   -68.25    46.75    2001   0.308   0.266   0.000   0.000   0.000   0.062   0.000   0.000   0.000   0.000   0.001   0.000   0.637
   -68.25    46.75    2002   0.301   0.266   0.000   0.000   0.000   0.055   0.000   0.000   0.000   0.000  -0.000   0.000   0.623
   -68.25    46.75    2003   0.326   0.301   0.000   0.000   0.000   0.066   0.000   0.000   0.000   0.000   0.000   0.000   0.692
   -68.25    46.75    2004   0.358   0.327   0.000   0.000   0.000   0.076   0.000   0.000   0.000   0.000   0.000   0.000   0.761
   -68.25    46.75    2005   0.314   0.296   0.000   0.000   0.000   0.074   0.000   0.000   0.000   0.000  -0.000   0.000   0.684
   -68.25    46.75    2006   0.341   0.339   0.000   0.000   0.000   0.089   0.000   0.000   0.000   0.000   0.000   0.000   0.770
   -68.25    46.75    2007   0.303   0.286   0.000   0.000   0.000   0.076   0.000   0.000   0.000   0.000  -0.000   0.000   0.666
   -68.25    46.75    2008   0.329   0.337   0.000   0.000   0.000   0.081   0.000   0.000   0.000   0.000   0.000   0.000   0.748
   -68.25    46.75    2009   0.295   0.290   0.000   0.000   0.000   0.076   0.000   0.000   0.000   0.000  -0.000   0.000   0.662
   -68.25    46.75    2010   0.310   0.334   0.000   0.000   0.000   0.095   0.000   0.000   0.000   0.000  -0.000   0.000   0.738
   -68.25    46.75    2011   0.296   0.324   0.000   0.000   0.000   0.094   0.000   0.000   0.000   0.000  -0.000   0.000   0.714
   -68.25    46.75    2012   0.272   0.303   0.000   0.000   0.000   0.112   0.000   0.000   0.000   0.000  -0.000   0.000   0.688
   -68.25    46.75    2013   0.294   0.340   0.000   0.000   0.000   0.128   0.000   0.000   0.000   0.000  -0.000   0.000   0.763
   -68.25    46.75    2014   0.269   0.316   0.000   0.000   0.000   0.119   0.000   0.000   0.000   0.000   0.000   0.000   0.703
   -71.25    44.75    1901   0.415   0.216   0.000   0.000   0.000   0.024   0.000   0.000   0.000   0.000   0.008   0.000   0.663
   -71.25    44.75    1902   0.452   0.233   0.000   0.000   0.000   0.025   0.000   0.000   0.000   0.000   0.004   0.000   0.714
   -71.25    44.75    1903   0.444   0.232   0.000   0.000   0.000   0.028   0.000   0.000   0.000   0.000   0.004   0.000   0.708
   -71.25    44.75    1904   0.412   0.217   0.000   0.000   0.000   0.024   0.000   0.000   0.000   0.000   0.003   0.000   0.656
   -71.25    44.75    1905   0.411   0.222   0.000   0.000   0.000   0.023   0.000   0.000   0.000   0.000   0.002   0.000   0.659
   -71.25    44.75    1906   0.413   0.225   0.000   0.000   0.000   0.025   0.000   0.000   0.000   0.000   0.002   0.000   0.665
   -71.25    44.75    1907   0.377   0.203   0.000   0.000   0.000   0.022   0.000   0.000   0.000   0.000   0.002   0.000   0.604
   -71.25    44.75    1908   0.348   0.192   0.000   0.000   0.000   0.019   0.000   0.000   0.000   0.000   0.001   0.000   0.560
   -71.25    44.75    1909   0.348   0.186   0.000   0.000   0.000   0.013   0.000   0.000   0.000   0.000   0.001   0.000   0.548
   -71.25    44.75    1910   0.408   0.219   0.000   0.000   0.000   0.016   0.000   0.000   0.000   0.000   0.001   0.000   0.645
   -71.25    44.75    1911   0.394   0.214   0.000   0.000   0.000   0.016   0.000   0.000   0.000   0.000   0.001   0.000   0.624
   -71.25    44.75    1912   0.415   0.224   0.000   0.000   0.000   0.015   0.000   0.000   0.000   0.000   0.000   0.000   0.655
   -71.25    44.75    1913   0.378   0.215   0.000   0.000   0.000   0.018   0.000   0.000   0.000   0.000   0.000   0.000   0.611
   -71.25    44.75    1914   0.374   0.208   0.000   0.000   0.000   0.016   0.000   0.000   0.000   0.000   0.009   0.000   0.607
   -71.25    44.75    1915   0.392   0.224   0.000   0.000   0.000   0.014   0.000   0.000   0.000   0.000   0.017   0.000   0.648
   -71.25    44.75    1916   0.390   0.227   0.000   0.000   0.000   0.015   0.000   0.000   0.000   0.000   0.021   0.000   0.653
   -71.25    44.75    1917   0.376   0.221   0.000   0.000   0.000   0.015   0.000   0.000   0.000   0.000   0.019   0.000   0.630
   -71.25    44.75    1918   0.409   0.243   0.000   0.000   0.000   0.020   0.000   0.000   0.000   0.000   0.021   0.000   0.693
   -71.25    44.75    1919   0.343   0.205   0.000   0.000   0.000   0.016   0.000   0.000   0.000   0.000   0.017   0.000   0.582
   -71.25    44.75    1920   0.402   0.243   0.000   0.000   0.000   0.016   0.000   0.000   0.000   0.000   0.016   0.000   0.676
   -71.25    44.75    1921   0.302   0.178   0.000   0.000   0.000   0.012   0.000   0.000   0.000   0.000   0.014   0.000   0.506
   -71.25    44.75    1922   0.405   0.241   0.000   0.000   0.000   0.013   0.000   0.000   0.000   0.000   0.011   0.000   0.670
   -71.25    44.75    1923   0.383   0.222   0.000   0.000   0.000   0.013   0.000   0.000   0.000   0.000   0.010   0.000   0.627
   -71.25    44.75    1924   0.383   0.223   0.000   0.000   0.000   0.010   0.000   0.000   0.000   0.000   0.008   0.000   0.624
   -71.25    44.75    1925   0.399   0.231   0.000   0.000   0.000   0.012   0.000   0.000   0.000   0.000   0.006   0.000   0.649
   -71.25    44.75    1926   0.376   0.219   0.000   0.000   0.000   0.011   0.000   0.000   0.000   0.000   0.005   0.000   0.611
   -71.25    44.75    1927   0.402   0.232   0.000   0.000   0.000   0.010   0.000   0.000   0.000   0.000   0.004   0.000   0.648
   -71.25    44.75    1928   0.294   0.185   0.000   0.000   0.000   0.010   0.000   0.000   0.000   0.000  -0.000   0.000   0.488
   -71.25    44.75    1929   0.332   0.216   0.000   0.000   0.000   0.011   0.000   0.000   0.000   0.000  -0.000   0.000   0.559
   -71.25    44.75    1930   0.317   0.220   0.000   0.000   0.000   0.019   0.000   0.000   0.000   0.000   0.087   0.000   0.644
   -71.25    44.75    1931   0.344   0.247   0.000   0.000   0.000   0.026   0.000   0.000   0.000   0.000   0.103   0.000   0.720
   -71.25    44.75    1932   0.317   0.227   0.000   0.000   0.000   0.025   0.000   0.000   0.000   0.000   0.089   0.000   0.658
   -71.25    44.75    1933   0.292   0.215   0.000   0.000   0.000   0.024   0.000   0.000   0.000   0.000   0.077   0.000   0.608
   -71.25    44.75    1934   0.297   0.217   0.000   0.000   0.000   0.022   0.000   0.000   0.000   0.000   0.063   0.000   0.599
   -71.25    44.75    1935   0.304   0.219   0.000   0.000   0.000   0.020   0.000   0.000   0.000   0.000   0.070   0.000   0.614
   -71.25    44.75    1936   0.332   0.240   0.000   0.000   0.000   0.024   0.000   0.000   0.000   0.000   0.077   0.000   0.672
   -71.25    44.75    1937   0.303   0.237   0.000   0.000   0.000   0.025   0.000   0.000   0.000   0.000   0.061   0.000   0.625
   -71.25    44.75    1938   0.344   0.264   0.000   0.000   0.000   0.029   0.000   0.000   0.000   0.000   0.070   0.000   0.707
   -71.25    44.75    1939   0.293   0.231   0.000   0.000   0.000   0.029   0.000   0.000   0.000   0.000   0.057   0.000   0.609
   -71.25    44.75    1940   0.242   0.182   0.000   0.000   0.000   0.027   0.000   0.000   0.000   0.000   0.060   0.000   0.511
   -71.25    44.75    1941   0.265   0.195   0.000   0.000   0.000   0.026   0.000   0.000   0.000   0.000   0.059   0.000   0.545
   -71.25    44.75    1942   0.262   0.207   0.000   0.000   0.001   0.029   0.000   0.000   0.000   0.000   0.141   0.000   0.640
   -71.25    44.75    1943   0.242   0.196   0.000   0.000   0.001   0.029   0.000   0.000   0.000   0.000   0.137   0.000   0.605
   -71.25    44.75    1944   0.218   0.179   0.000   0.000   0.001   0.030   0.000   0.000   0.000   0.000   0.133   0.000   0.561
   -71.25    44.75    1945   0.278   0.226   0.000   0.000   0.001   0.036   0.000   0.000   0.000   0.000   0.125   0.000   0.665
   -71.25    44.75    1946   0.271   0.215   0.000   0.000   0.001   0.034   0.000   0.000   0.000   0.000   0.103   0.000   0.625
   -71.25    44.75    1947   0.256   0.219   0.000   0.000   0.001   0.038   0.000   0.000   0.000   0.000   0.093   0.000   0.608
   -71.25    44.75    1948   0.268   0.218   0.000   0.000   0.001   0.036   0.000   0.000   0.000   0.000   0.091   0.000   0.615
   -71.25    44.75    1949   0.256   0.220   0.000   0.000   0.001   0.037   0.000   0.000   0.000   0.000   0.078   0.000   0.592
   -71.25    44.75    1950   0.301   0.257   0.000   0.000   0.001   0.045   0.000   0.000   0.000   0.000   0.075   0.000   0.679
   -71.25    44.75    1951   0.312   0.264   0.000   0.000   0.001   0.045   0.000   0.000   0.000   0.000   0.068   0.000   0.690
   -71.25    44.75    1952   0.242   0.214   0.000   0.000   0.001   0.047   0.000   0.000   0.000   0.000   0.051   0.000   0.555
   -71.25    44.75    1953   0.332   0.295   0.000   0.000   0.002   0.054   0.000   0.000   0.000   0.000   0.057   0.000   0.740
   -71.25    44.75    1954   0.302   0.266   0.000   0.000   0.002   0.054   0.000   0.000   0.000   0.000   0.052   0.000   0.675
   -71.25    44.75    1955   0.272   0.259   0.000   0.000   0.002   0.061   0.000   0.000   0.000   0.000   0.043   0.000   0.637
   -71.25    44.75    1956   0.279   0.246   0.000   0.000   0.002   0.049   0.000   0.000   0.000   0.000   0.032   0.000   0.608
   -71.25    44.75    1957   0.307   0.289   0.000   0.000   0.002   0.058   0.000   0.000   0.000   0.000   0.034   0.000   0.691
   -71.25    44.75    1958   0.329   0.305   0.000   0.000   0.002   0.059   0.000   0.000   0.000   0.000   0.032   0.000   0.727
   -71.25    44.75    1959   0.269   0.264   0.000   0.000   0.003   0.065   0.000   0.000   0.000   0.000   0.017   0.000   0.618
   -71.25    44.75    1960   0.227   0.218   0.000   0.000   0.000   0.048   0.000   0.000   0.000   0.000   0.000   0.000   0.493
   -71.25    44.75    1961   0.212   0.202   0.000   0.000   0.000   0.047   0.000   0.000   0.000   0.000  -0.000   0.000   0.461
   -71.25    44.75    1962   0.249   0.233   0.000   0.000   0.002   0.053   0.000   0.000   0.000   0.000   0.090   0.000   0.627
   -71.25    44.75    1963   0.251   0.231   0.000   0.000   0.002   0.061   0.000   0.000   0.000   0.000   0.085   0.000   0.630
   -71.25    44.75    1964   0.225   0.204   0.000   0.000   0.002   0.060   0.000   0.000   0.000   0.000   0.092   0.000   0.584
   -71.25    44.75    1965   0.201   0.182   0.000   0.000   0.002   0.040   0.000   0.000   0.000   0.000   0.059   0.000   0.483
   -71.25    44.75    1966   0.258   0.238   0.000   0.000   0.002   0.043   0.000   0.000   0.000   0.000   0.061   0.000   0.602
   -71.25    44.75    1967   0.222   0.200   0.000   0.000   0.002   0.043   0.000   0.000   0.000   0.000   0.067   0.000   0.535
   -71.25    44.75    1968   0.121   0.104   0.000   0.000   0.002   0.039   0.000   0.000   0.000   0.000   0.065   0.000   0.331
   -71.25    44.75    1969   0.115   0.104   0.000   0.000   0.002   0.040   0.000   0.000   0.000   0.000   0.061   0.000   0.324
   -71.25    44.75    1970   0.120   0.117   0.000   0.000   0.005   0.051   0.000   0.000   0.000   0.000   0.252   0.000   0.546
   -71.25    44.75    1971   0.124   0.120   0.000   0.000   0.005   0.055   0.000   0.000   0.000   0.000   0.218   0.000   0.523
   -71.25    44.75    1972   0.130   0.125   0.000   0.000   0.006   0.058   0.000   0.000   0.000   0.000   0.249   0.000   0.566
   -71.25    44.75    1973   0.139   0.141   0.000   0.000   0.007   0.074   0.000   0.000   0.000   0.000   0.249   0.000   0.609
   -71.25    44.75    1974   0.127   0.126   0.000   0.000   0.006   0.063   0.000   0.000   0.000   0.000   0.208   0.000   0.531
   -71.25    44.75    1975   0.135   0.133   0.000   0.000   0.008   0.077   0.000   0.000   0.000   0.000   0.212   0.000   0.565
   -71.25    44.75    1976   0.149   0.147   0.000   0.000   0.008   0.081   0.000   0.000   0.000   0.000   0.201   0.000   0.586
   -71.25    44.75    1977   0.157   0.154   0.000   0.000   0.009   0.090   0.000   0.000   0.000   0.000   0.205   0.000   0.616
   -71.25    44.75    1978   0.154   0.151   0.000   0.000   0.010   0.084   0.000   0.000   0.000   0.000   0.177   0.000   0.576
   -71.25    44.75    1979   0.160   0.158   0.000   0.000   0.011   0.091   0.000   0.000   0.000   0.000   0.177   0.000   0.597
   -71.25    44.75    1980   0.159   0.154   0.000   0.000   0.012   0.092   0.000   0.000   0.000   0.000   0.151   0.000   0.566
   -71.25    44.75    1981   0.186   0.179   0.000   0.000   0.016   0.112   0.000   0.000   0.000   0.000   0.142   0.000   0.633
   -71.25    44.75    1982   0.172   0.169   0.000   0.000   0.016   0.106   0.000   0.000   0.000   0.000   0.138   0.000   0.602
   -71.25    44.75    1983   0.175   0.172   0.000   0.000   0.017   0.108   0.000   0.000   0.000   0.000   0.124   0.000   0.597
   -71.25    44.75    1984   0.189   0.184   0.000   0.000   0.019   0.122   0.000   0.000   0.000   0.000   0.127   0.000   0.641
   -71.25    44.75    1985   0.183   0.178   0.000   0.000   0.021   0.128   0.000   0.000   0.000   0.000   0.110   0.000   0.620
   -71.25    44.75    1986   0.192   0.187   0.000   0.000   0.023   0.135   0.000   0.000   0.000   0.000   0.115   0.000   0.652
   -71.25    44.75    1987   0.200   0.193   0.000   0.000   0.024   0.148   0.000   0.000   0.000   0.000   0.108   0.000   0.673
   -71.25    44.75    1988   0.176   0.174   0.000   0.000   0.023   0.132   0.000   0.000   0.000   0.000   0.091   0.000   0.596
   -71.25    44.75    1989   0.186   0.179   0.000   0.000   0.025   0.139   0.000   0.000   0.000   0.000   0.083   0.000   0.611
   -71.25    44.75    1990   0.201   0.197   0.000   0.000   0.031   0.167   0.000   0.000   0.000   0.000   0.081   0.000   0.676
   -71.25    44.75    1991   0.203   0.195   0.000   0.000   0.033   0.170   0.000   0.000   0.000   0.000   0.065   0.000   0.666
   -71.25    44.75    1992   0.184   0.176   0.000   0.000   0.033   0.161   0.000   0.000   0.000   0.000   0.050   0.000   0.604
   -71.25    44.75    1993   0.203   0.196   0.000   0.000   0.036   0.172   0.000   0.000   0.000   0.000   0.044   0.000   0.651
   -71.25    44.75    1994   0.131   0.170   0.000   0.000   0.041   0.194   0.000   0.000   0.000   0.000   0.028   0.000   0.564
   -71.25    44.75    1995   0.117   0.149   0.000   0.000   0.042   0.174   0.000   0.000   0.000   0.000   0.013   0.000   0.495
   -71.25    44.75    1996   0.127   0.173   0.000   0.000   0.046   0.208   0.000   0.000   0.000   0.000   0.079   0.000   0.633
   -71.25    44.75    1997   0.124   0.168   0.000   0.000   0.046   0.200   0.000   0.000   0.000   0.000   0.095   0.000   0.633
   -71.25    44.75    1998   0.129   0.183   0.000   0.000   0.065   0.262   0.000   0.000   0.000   0.000   0.095   0.000   0.735
   -71.25    44.75    1999   0.115   0.172   0.000   0.000   0.062   0.247   0.000   0.000   0.000   0.000   0.076   0.000   0.672
   -71.25    44.75    2000   0.118   0.176   0.000   0.000   0.066   0.257   0.000   0.000   0.000   0.000   0.065   0.000   0.682
   -71.25    44.75    2001   0.100   0.160   0.000   0.000   0.072   0.269   0.000   0.000   0.000   0.000   0.074   0.000   0.675
   -71.25    44.75    2002   0.089   0.145   0.000   0.000   0.064   0.250   0.000   0.000   0.000   0.000   0.062   0.000   0.609
   -71.25    44.75    2003   0.091   0.150   0.000   0.000   0.070   0.262   0.000   0.000   0.000   0.000   0.073   0.000   0.646
   -71.25    44.75    2004   0.096   0.159   0.000   0.000   0.074   0.282   0.000   0.000   0.000   0.000   0.068   0.000   0.679
   -71.25    44.75    2005   0.086   0.152   0.000   0.000   0.077   0.294   0.000   0.000   0.000   0.000   0.068   0.000   0.677
   -71.25    44.75    2006   0.095   0.167   0.000   0.000   0.090   0.335   0.000   0.000   0.000   0.000   0.080   0.000   0.767
   -71.25    44.75    2007   0.080   0.149   0.000   0.000   0.094   0.328   0.000   0.000   0.000   0.000   0.069   0.000   0.721
   -71.25    44.75    2008   0.076   0.145   0.000   0.000   0.100   0.357   0.000   0.000   0.000   0.000   0.071   0.000   0.750
   -71.25    44.75    2009   0.078   0.149   0.000   0.000   0.098   0.340   0.000   0.000   0.000   0.000   0.061   0.000   0.727
   -71.25    44.75    2010   0.060   0.120   0.000   0.000   0.067   0.275   0.000   0.000   0.000   0.000   0.060   0.000   0.582
   -71.25    44.75    2011   0.054   0.111   0.000   0.000   0.067   0.267   0.000   0.000   0.000   0.000   0.052   0.000   0.550
   -71.25    44.75    2012   0.056   0.123   0.000   0.000   0.077   0.307   0.000   0.000   0.000   0.000   0.170   0.000   0.733
   -71.25    44.75    2013   0.052   0.112   0.000   0.000   0.081   0.309   0.000   0.000   0.000   0.000   0.142   0.000   0.696
   -71.25    44.75    2014   0.053   0.112   0.000   0.000   0.081   0.305   0.000   0.000   0.000   0.000   0.145   0.000   0.696
   -72.25    45.75    1901   0.076   0.110   0.000   0.000   0.000   0.320   0.000   0.000   0.000   0.000   0.001   0.000   0.507
   -72.25    45.75    1902   0.088   0.125   0.000   0.000   0.000   0.276   0.000   0.000   0.000   0.000   0.001   0.000   0.490
   -72.25    45.75    1903   0.089   0.133   0.000   0.000   0.000   0.312   0.000   0.000   0.000   0.000   0.108   0.000   0.642
   -72.25    45.75    1904   0.087   0.128   0.000   0.000   0.000   0.266   0.000   0.000   0.000   0.000   0.079   0.000   0.560
   -72.25    45.75    1905   0.087   0.126   0.000   0.000   0.000   0.268   0.000   0.000   0.000   0.000   0.104   0.000   0.585
   -72.25    45.75    1906   0.087   0.125   0.000   0.000   0.000   0.285   0.000   0.000   0.000   0.000   0.083   0.000   0.579
   -72.25    45.75    1907   0.090   0.124   0.000   0.000   0.000   0.244   0.000   0.000   0.000   0.000   0.077   0.000   0.535
   -72.25    45.75    1908   0.092   0.125   0.000   0.000   0.000   0.289   0.000   0.000   0.000   0.000   0.064   0.000   0.570
   -72.25    45.75    1909   0.103   0.138   0.000   0.000   0.000   0.272   0.000   0.000   0.000   0.000   0.059   0.000   0.571
   -72.25    45.75    1910   0.105   0.143   0.000   0.000   0.000   0.327   0.000   0.000   0.000   0.000   0.066   0.000   0.641
   -72.25    45.75    1911   0.096   0.132   0.000   0.000   0.000   0.329   0.000   0.000   0.000   0.000   0.043   0.000   0.600
   -72.25    45.75    1912   0.108   0.145   0.000   0.000   0.000   0.314   0.000   0.000   0.000   0.000   0.040   0.000   0.606
   -72.25    45.75    1913   0.111   0.152   0.000   0.000   0.000   0.353   0.000   0.000   0.000   0.000   0.032   0.000   0.649
   -72.25    45.75    1914   0.110   0.149   0.000   0.000   0.000   0.355   0.000   0.000   0.000   0.000   0.021   0.000   0.635
   -72.25    45.75    1915   0.110   0.145   0.000   0.000   0.000   0.362   0.000   0.000   0.000   0.000   0.013   0.000   0.630
   -72.25    45.75    1916   0.099   0.133   0.000   0.000   0.000   0.358   0.000   0.000   0.000   0.000   0.005   0.000   0.595
   -72.25    45.75    1917   0.106   0.136   0.000   0.000   0.000   0.282   0.000   0.000   0.000   0.000   0.002   0.000   0.526
   -72.25    45.75    1918   0.100   0.096   0.000   0.000   0.000   0.291   0.000   0.000   0.000   0.000   0.001   0.000   0.488
   -72.25    45.75    1919   0.099   0.090   0.000   0.000   0.000   0.286   0.000   0.000   0.000   0.000   0.001   0.000   0.476
   -72.25    45.75    1920   0.107   0.100   0.000   0.000   0.000   0.320   0.000   0.000   0.000   0.000   0.103   0.000   0.630
   -72.25    45.75    1921   0.101   0.090   0.000   0.000   0.000   0.280   0.000   0.000   0.000   0.000   0.083   0.000   0.555
   -72.25    45.75    1922   0.108   0.098   0.000   0.000   0.000   0.328   0.000   0.000   0.000   0.000   0.093   0.000   0.627
   -72.25    45.75    1923   0.113   0.103   0.000   0.000   0.000   0.320   0.000   0.000   0.000   0.000   0.093   0.000   0.628
   -72.25    45.75    1924   0.107   0.096   0.000   0.000   0.000   0.293   0.000   0.000   0.000   0.000   0.074   0.000   0.570
   -72.25    45.75    1925   0.107   0.100   0.000   0.000   0.000   0.305   0.000   0.000   0.000   0.000   0.080   0.000   0.592
   -72.25    45.75    1926   0.109   0.097   0.000   0.000   0.000   0.305   0.000   0.000   0.000   0.000   0.064   0.000   0.575
   -72.25    45.75    1927   0.116   0.093   0.000   0.000   0.000   0.308   0.000   0.000   0.000   0.000   0.088   0.000   0.604
   -72.25    45.75    1928   0.102   0.084   0.000   0.000   0.000   0.281   0.000   0.000   0.000   0.000   0.098   0.000   0.565
   -72.25    45.75    1929   0.110   0.083   0.000   0.000   0.000   0.308   0.000   0.000   0.000   0.000   0.103   0.000   0.604
   -72.25    45.75    1930   0.119   0.090   0.000   0.000   0.000   0.317   0.000   0.000   0.000   0.000   0.089   0.000   0.616
   -72.25    45.75    1931   0.127   0.095   0.000   0.000   0.000   0.350   0.000   0.000   0.000   0.000   0.101   0.000   0.673
   -72.25    45.75    1932   0.124   0.091   0.000   0.000   0.000   0.294   0.000   0.000   0.000   0.000   0.083   0.000   0.592
   -72.25    45.75    1933   0.127   0.093   0.000   0.000   0.000   0.301   0.000   0.000   0.000   0.000   0.079   0.000   0.601
   -72.25    45.75    1934   0.140   0.099   0.000   0.000   0.000   0.291   0.000   0.000   0.000   0.000   0.056   0.000   0.587
   -72.25    45.75    1935   0.146   0.105   0.000   0.000   0.000   0.280   0.000   0.000   0.000   0.000   0.059   0.000   0.591
   -72.25    45.75    1936   0.157   0.109   0.000   0.000   0.000   0.333   0.000   0.000   0.000   0.000   0.058   0.000   0.657
   -72.25    45.75    1937   0.147   0.105   0.000   0.000   0.000   0.323   0.000   0.000   0.000   0.000   0.036   0.000   0.611
   -72.25    45.75    1938   0.161   0.112   0.000   0.000   0.000   0.341   0.000   0.000   0.000   0.000   0.029   0.000   0.643
   -72.25    45.75    1939   0.134   0.096   0.000   0.000   0.000   0.272   0.000   0.000   0.000   0.000   0.015   0.000   0.517
   -72.25    45.75    1940   0.160   0.111   0.000   0.000   0.000   0.289   0.000   0.000   0.000   0.000   0.011   0.000   0.571
   -72.25    45.75    1941   0.169   0.113   0.000   0.000   0.000   0.323   0.000   0.000   0.000   0.000   0.007   0.000   0.611
   -72.25    45.75    1942   0.178   0.120   0.000   0.000   0.000   0.334   0.000   0.000   0.000   0.000   0.003   0.000   0.635
   -72.25    45.75    1943   0.155   0.105   0.000   0.000   0.000   0.302   0.000   0.000   0.000   0.000   0.000   0.000   0.562
   -72.25    45.75    1944   0.147   0.100   0.000   0.000   0.000   0.319   0.000   0.000   0.000   0.000  -0.000   0.000   0.565
   -72.25    45.75    1945   0.177   0.119   0.000   0.000   0.000   0.356   0.000   0.000   0.000   0.000   0.000   0.000   0.652
   -72.25    45.75    1946   0.158   0.106   0.000   0.000   0.000   0.316   0.000   0.000   0.000   0.000   0.000   0.000   0.579
